deck_id,deck_title,category,question_id,question_number,question,correct_answer,answer_source,primary_lecture_id,primary_test,primary_official_number,primary_title,alternate_lecture_id,alternate_test,alternate_official_number,alternate_title,confidence,rationale
womens-health,Final 1,Mock Exams,58,58,Which of the following is NOT a feature of polycystic ovarian syndrome (PCOS)?,D,inferred,7,1,7,Polycystic ovary syndrome,,,,,high,"Its hormone profile shows raised LH:FSH and AMH, reduced SHBG, and low progesterone."
womens-health,Final 1,Mock Exams,59,59,What is the recommended first-line pharmacological treatment for premenstrual dysphoric disorder (PMDD)?,C,inferred,6,1,6,Amenorrhea–dysmenorrhea–PMS,27,2,10,Psychosocial problems & women’s health,high,Its PMDD management ladder places low-dose SSRIs among first-line pharmacologic options.
womens-health,Final 1,Mock Exams,60,60,What distinguishes secondary vaginismus from primary vaginismus?,C,inferred,27,2,10,Psychosocial problems & women’s health,,,,,high,It explicitly defines secondary vaginismus as developing after normal sexual function.
mock-final,Final 2,Mock Exams,1,1,"A 14 year old girl presents with primary amenorrhea and cyclic lower abdominal pain. On examination, there is a bluish bulging membrane at the vaginal introitus. What is the most likely diagnosis?",A,source,4,1,3,Sexual development & Puberty,6,1,6,Amenorrhea–dysmenorrhea–PMS,high,The puberty lecture contains a near-verbatim imperforate-hymen case; amenorrhea supports cryptomenorrhea and outflow obstruction as an alternate.
mock-final,Final 2,Mock Exams,2,2,A 28 year old woman develops atonic postpartum haemorrhage after a vaginal delivery. Uterine massage and uterotonic drugs fail to control the bleeding. What is the next best step?,C,source,50,3,17,PPH & other Obstetric emergencies (case-based),49,3,16,Maternal collapse and its management (case-based),high,"The PPH lecture's atony ladder places tamponade after massage/uterotonics and before compression sutures, ligation, or hysterectomy."
mock-final,Final 2,Mock Exams,3,3,A 32 year old woman has recently delivered and is breast feeding her baby. Which of the following is the most suitable and effective contraceptive method you recommend for her?,A,source,44,3,6,Contraception,43,3,12,Postnatal care and puerperal sepsis,high,The contraception lecture states progestogen-only pills are breastfeeding-safe and advises progestogen-only methods early postpartum.
mock-final,Final 2,Mock Exams,4,4,"A 34-year-old primigravida attends in spontaneous labour at 40 weeks gestation. She was found to be in established labour at 7 cm cervical dilatation with intact membranes. Few hours later, she had spontaneous rupture of membranes and a fully dilated cervix with brow presentation. What is the measurement of the presenting diameter?",B,source,30,2,13,Fetal malposition & malpresentations,22,2,5,Anatomy of the pelvis & mechanism of normal labor,high,"The malpresentation lecture identifies brow as presenting the mento-vertical diameter, 13.5 cm, and normally undeliverable."
mock-final,Final 2,Mock Exams,5,5,A 38 year old G4P3 at 33 weeks gestation presents for a routine antenatal visit and is noted to have a symphysis-fundal height of 29 cm. An ultrasound scan is performed which demonstrates an EFW below the 5th centile for gestational age. Which of the following is associated with symmetric IUGR?,B,source,25,2,8,Disorders of fetal growth,,,,,high,The fetal-growth lecture links early intrinsic chromosomal/infective insults and structural anomalies to symmetric IUGR.
mock-final,Final 2,Mock Exams,6,6,A 58-year old postmenopausal woman presents with vaginal bleeding.Endometrial sampling reveals complex hyperplasia with atypia. What is the most appropriate next step in management?,B,source,31,2,14,Endometrial hyperplasia and endometrial cancer,,,,,high,The endometrial lecture identifies complex atypical hyperplasia as high-risk and recommends definitive TAH+BSO.
mock-final,Final 2,Mock Exams,7,7,A cervical cancer patient develops unilateral hydronephrosis. What is the FIGO stage of this disease?,D,source,45,3,7,Cervical cancer & screening,,,,,high,The cervical-cancer lecture classifies hydronephrosis or a nonfunctioning kidney as FIGO stage IIIB.
mock-final,Final 2,Mock Exams,8,8,A pregnant woman presents at 10 weeks for antenatal care. Which of the following tests is not routinely recommended at the booking visit?,A,source,3,1,4,Preconceptional counselling and antenatal care,,,,,high,"The antenatal-care booking panel includes FBC, blood group/Rh, and virology; routine coagulation testing is not listed."
mock-final,Final 2,Mock Exams,9,9,"As regards hepatitis C infection (HCV) in pregnancy, which of the following statements is correct?",C,source,16,1,16,Medical Diseases & Pregnancy 3,,,,,high,Medical Diseases & Pregnancy 3 specifically covers HCV and notes HIV coinfection/high viral load raises vertical transmission.
mock-final,Final 2,Mock Exams,10,10,"During menopause , which of the following is a common cognitive complaint?",D,source,19,2,2,Menopause,27,2,10,Psychosocial problems & women’s health,high,The menopause lecture explicitly lists brain fog with memory/cognitive complaints.
mock-final,Final 2,Mock Exams,11,11,"In a patient with placenta accreta spectrum diagnosed antenatally, what is the recommended timing of planned delivery in the absence of bleeding or other complications?",A,source,9,1,9,Antepartum hemorrhage,,,,,high,The APH lecture gives planned specialist MDT delivery for placenta accreta spectrum at 35–36+6 weeks.
mock-final,Final 2,Mock Exams,12,12,"In the management of maternal collapse, at which concentration should high flow oxygen be given?",B,source,49,3,16,Maternal collapse and its management (case-based),,,,,high,The maternal-collapse ABCDE protocol specifies high-flow oxygen at 15 L/min.
mock-final,Final 2,Mock Exams,13,13,"In twin pregnancy, the T-sign seen on first trimester ultrasound is suggestive of which type of twins?",B,source,10,1,10,Multifetal gestation,26,2,9,Role of Ultrasound in obstetric,high,The multifetal-gestation lecture teaches the T sign as monochorionic; a visible dividing membrane makes the option MCDA.
mock-final,Final 2,Mock Exams,14,14,"In women taking combined hormone replacement therapy, what is the role of progestogens?",B,source,19,2,2,Menopause,,,,,high,The menopause HRT rule is uterus present: add progestogen to prevent endometrial hyperplasia/carcinoma from unopposed estrogen.
mock-final,Final 2,Mock Exams,15,15,"On evaluation of a woman with abnormal vaginal discharge, which of the following best describes Clue Cells?",C,source,23,2,6,Infections of the genital tract,,,,,high,"The genital-infection lecture defines clue cells as vaginal epithelial cells studded with adherent coccobacilli, a key BV finding."
mock-final,Final 2,Mock Exams,16,16,Polycystic ovary syndrome is usually associated with which of the following patterns of menstrual irregularities?,B,source,7,1,7,Polycystic ovary syndrome,,,,,high,The PCOS lecture lists oligo/amenorrhea from ovulatory dysfunction as the characteristic menstrual pattern.
mock-final,Final 2,Mock Exams,17,17,Postmenopausal women with vaginal atrophy and cysto-rectocele may benefit from which form of treatment?,B,source,32,2,15,Pelvic organ prolapse,19,2,2,Menopause,high,The prolapse lecture recommends vaginal estrogen for menopausal atrophy and a ring pessary as first-line conservative support.
mock-final,Final 2,Mock Exams,18,18,"Regarding FHR auscultation,which of the following statements is incorrect?",D,source,24,2,7,Management of normal labour,,,,,medium,The normal-labour lecture covers intrapartum intermittent FHR auscultation and fetal surveillance; the item tests IA technique.
mock-final,Final 2,Mock Exams,19,19,"Regarding sickle cell disease in pregnancy, which of the following statements is incorrect?",D,source,14,1,14,Medical Diseases & Pregnancy 1,,,,,high,"Medical Diseases & Pregnancy 1 contains the SCD-in-pregnancy section, including crises, maternal risk, and thromboprophylaxis."
mock-final,Final 2,Mock Exams,20,20,The ABO blood group system is controlled by a gene located on which chromosome?,A,source,20,2,3,RH isoimmunization,,,,,high,The Rh-isoimmunization lecture explicitly states ABO genes are on chromosome 9 and Rhesus genes on chromosome 1.
mock-final,Final 2,Mock Exams,21,21,The quadruple screening test is typically performed during which gestational age?,D,source,5,1,5,Prenatal screening and diagnosis,,,,,high,"The prenatal-screening lecture places the quadruple test in the second trimester, 14+2–20 weeks."
mock-final,Final 2,Mock Exams,22,22,What is the best definition of vulvodynia?,C,source,46,3,13,Atrophic & dystrophic conditions of the vulva,,,,,medium,"The vulval-conditions lecture is the corpus's dedicated benign noninfectious vulval symptom/dermatosis topic, making it the closest source."
mock-final,Final 2,Mock Exams,23,23,What is the earliest sonographic evidence of pregnancy?,A,source,3,1,4,Preconceptional counselling and antenatal care,26,2,9,Role of Ultrasound in obstetric,high,Antenatal care calls the gestational sac the earliest ultrasound sign; the ultrasound lecture’s 4–5–6 sequence makes it the alternate.
mock-final,Final 2,Mock Exams,24,24,What is the fertilizable lifespan of the human oocyte?,B,source,1,1,2,"Fetus, placenta, membranes and amniotic fluid",,,,,high,The fetus/placenta lecture's gametogenesis section explicitly gives the oocyte's fertilizable lifespan as 12–14 hours.
mock-final,Final 2,Mock Exams,25,25,What is the most appropriate method of fetal surveillance in post-term pregnancy?,A,source,41,3,4,Postmaturity and induction of labor,,,,,high,The postmaturity lecture specifies twice-weekly CTG/NST plus ultrasound AFI during expectant post-term surveillance.
mock-final,Final 2,Mock Exams,26,26,What is the most common presenting symptom of ovarian torsion?,A,source,39,3,11,Emergency gynecology (case-based),28,2,11,Benign diseases of the ovary,high,The emergency-gynecology lecture describes ovarian torsion as unilateral colicky acute pain with vomiting and a tender adnexal mass.
mock-final,Final 2,Mock Exams,27,27,What is the most commonly performed surgical procedure for stress urinary incontinence in women?,C,source,33,2,16,Urinary incontinence,,,,,high,The urinary-incontinence lecture lists mid-urethral sling TVT/TOT as definitive surgery for stress incontinence.
mock-final,Final 2,Mock Exams,28,28,What is the primary reason for administering magnesium sulphate in women at risk of imminent early preterm birth?,D,source,17,3,9,Preterm labour and PROM,,,,,high,The preterm-labour lecture states magnesium sulfate before imminent early preterm birth is for fetal neuroprotection and reduces cerebral palsy.
mock-final,Final 2,Mock Exams,29,29,"What is the recommended minimum duration of facility-based care for a woman after a normal vaginal delivery, according to WHO guidelines?",B,source,43,3,12,Postnatal care and puerperal sepsis,,,,,high,The postnatal-care lecture quotes WHO's minimum facility stay after uncomplicated vaginal birth as at least 24 hours.
mock-final,Final 2,Mock Exams,30,30,What is the risk of uterine rupture in women with one previous lower segment cesarean section attempting TOLAC?,C,source,42,3,5,Cesarean section,,,,,high,The cesarean lecture covers TOLAC/VBAC and quotes roughly 1–1.5% rupture risk after a lower-segment scar.
mock-final,Final 2,Mock Exams,31,31,What is the treatment of choice for a female child diagnosed with central precocious puberty?,C,source,37,3,2,Gynecological problems in childhood & adolescence,4,1,3,Sexual development & Puberty,high,The childhood/adolescent gynecology lecture explicitly identifies GnRH analogues as treatment of choice for central precocious puberty.
mock-final,Final 2,Mock Exams,32,32,Which fetal presentation cannot be delivered by forceps?,D,source,35,2,17,Operative vaginal delivery (case-based),30,2,13,Fetal malposition & malpresentations,high,The operative-vaginal-delivery lecture lists brow as an undeliverable malpresentation and a forceps contraindication.
mock-final,Final 2,Mock Exams,33,33,Which form of labour analgesia is contraindicated in severe preeclampsia with thrombocytopenia?,C,source,40,3,3,Anesthesia and analgesia in labour,14,1,14,Medical Diseases & Pregnancy 1,high,The labor-analgesia lecture lists coagulopathy/low platelets as a contraindication to neuraxial epidural/spinal techniques.
mock-final,Final 2,Mock Exams,34,34,Which medication is considered first-line treatment for mild nausea and vomiting in pregnancy?,C,source,11,1,11,Hyperemesis gravidarum,,,,,high,The hyperemesis lecture puts antihistamines such as doxylamine-pyridoxine first-line and ondansetron/corticosteroids later.
mock-final,Final 2,Mock Exams,35,35,Which of the following hormonal changes occur in a normal menstrual cycle?,B,source,2,1,1,The menstrual cycle & reproductive endocrinology,,,,,high,"The menstrual-cycle lecture shows luteolysis causes falling estrogen and progesterone at the luteal-phase end, triggering menstruation."
mock-final,Final 2,Mock Exams,36,36,Which of the following increases suspicion for malignant change in a fibroid (leiomyosarcoma)?,C,source,21,2,4,Benign lesions of uterus & Cervix,,,,,high,The benign uterine/cervical lesions lecture flags rapid postmenopausal fibroid growth as suspicious for leiomyosarcoma.
mock-final,Final 2,Mock Exams,37,37,Which of the following infections is associated with fetal anaemia?,B,source,18,2,1,Infections & vaccinations in pregnancy,,,,,high,"The pregnancy-infections lecture links parvovirus B19 to fetal aplastic anemia, hydrops, raised MCA PSV, and possible intrauterine transfusion."
mock-final,Final 2,Mock Exams,38,38,Which of the following is a characteristic of complete molar pregnancy?,B,source,8,1,8,Bleeding in early pregnancy,,,,,high,The early-pregnancy bleeding lecture defines complete mole as diploid and entirely paternal after fertilization of an empty ovum.
mock-final,Final 2,Mock Exams,39,39,Which of the following is a major disadvantage of robotic-assisted laparoscopic surgery in gynaecology?,D,source,47,3,14,Minimally invasive surgery in gynecology,,,,,high,The minimally invasive surgery lecture names high acquisition and maintenance costs as a major robotic-surgery disadvantage.
mock-final,Final 2,Mock Exams,40,40,Which of the following is the earliest sign of obstructed labour?,C,source,38,3,10,Abnormal labour and its management (case-based),50,3,17,PPH & other Obstetric emergencies (case-based),high,The abnormal-labour lecture identifies severe caput and moulding as key early examination evidence of CPD/obstruction.
mock-final,Final 2,Mock Exams,41,41,Which of the following is the most accepted theory for the pathogenesis of endometriosis?,C,inferred,29,2,12,Endometriosis and adenomyosis,,,,,high,The endometriosis lecture lists retrograde menstruation/implantation as the classic etiologic theory.
mock-final,Final 2,Mock Exams,42,42,Which of the following is the most common cause of ambiguous genitalia in a genetic female (46 XX)?,D,source,37,3,2,Gynecological problems in childhood & adolescence,4,1,3,Sexual development & Puberty,high,"The childhood/adolescent gynecology lecture explicitly identifies CAH, usually 21-hydroxylase deficiency, as the commonest 46XX DSD."
mock-final,Final 2,Mock Exams,43,43,Which of the following is the most common route of spread in epithelial ovarian cancer?,B,source,48,3,15,Malignant ovarian tumors,,,,,high,"The malignant-ovarian-tumor lecture centers epithelial cancer staging and peritoneal/omental deposits, matching transcoelomic spread."
mock-final,Final 2,Mock Exams,44,44,Which of the following is the most serious complication of a corpus luteal cyst of the ovary?,D,source,28,2,11,Benign diseases of the ovary,39,3,11,Emergency gynecology (case-based),high,"The benign-ovary lecture states corpus luteum cysts can bleed and rupture, causing hemoperitoneum and an acute abdomen."
mock-final,Final 2,Mock Exams,45,45,Which of the following is the preferred method for delivering the after-coming head in a breech presentation?,A,source,30,2,13,Fetal malposition & malpresentations,,,,,high,"The malpresentation lecture names Mauriceau-Smellie-Veit, using jaw flexion and shoulder traction, for the after-coming breech head."
mock-final,Final 2,Mock Exams,46,46,Which symptom is most concerning in a preeclamptic patient?,D,source,13,1,13,Hypertension in pregnancy,,,,,high,The hypertension lecture lists severe headache/visual symptoms among cerebral severe features of preeclampsia.
mock-final,Final 2,Mock Exams,47,47,WHO classification of ovulation disorders describes 3 classes. Which of the following is characteristically associated with low FSH and low oestrogen (WHO Class I)?,A,source,6,1,6,Amenorrhea–dysmenorrhea–PMS,7,1,7,Polycystic ovary syndrome,medium,Amenorrhea covers hypothalamic low-FSH/LH stress amenorrhea; PCOS is the better alternate because it contrasts this pattern with PCOS.
mock-final,Final 2,Mock Exams,48,48,You diagnosed a 30 year old morbidly obese infertile woman with PCOS. HSG and semen analysis are normal. Her periods are unpredictable recurring every 3-4 months. Which of the following is the initial option in helping her to conceive?,A,source,7,1,7,Polycystic ovary syndrome,36,3,1,Subfertility,high,The PCOS lecture makes lifestyle and 5–10% weight loss the first step for all patients before fertility drugs or surgery.
mock-exam-1,Exam 1,Mock Exams,1,1,A 23-year-old female presents with oligomenorrhea and increased facial hair along with high serum free testosterone level. Ultrasound shows normal looking ovaries. What is the most likely diagnosis?,B,source,7,1,7,Polycystic ovary syndrome,,,,,high,Oligomenorrhea plus biochemical/clinical hyperandrogenism satisfies two Rotterdam PCOS criteria; polycystic ovarian morphology is not required.
mock-exam-1,Exam 1,Mock Exams,2,2,A 32 year old primigravida has been diagnosed with sickle cell disease and is managed with regular blood transfusions. She is 10 weeks pregnant and is anxious to know if the fetus has sickle cell disease as well. Which of the following could be performed at this gestation to exclude this possibility?,B,source,5,1,5,Prenatal screening and diagnosis,,,,,high,"The tested issue is the earliest invasive fetal diagnostic method: CVS is available from 10 weeks, before amniocentesis or cordocentesis."
mock-exam-1,Exam 1,Mock Exams,3,3,"A 32-year-old G3P2 presents at 32 weeks gestation with swelling of the right leg. On examination, the right calf is markedly swollen, tender, and reddish. Her BMI is 31 kg/m2 and BP 110/65 mmHg. Which of the following is the best initial tool to exclude deep venous thrombosis?",A,source,14,1,14,Medical Diseases & Pregnancy 1,,,,,high,This lecture covers pregnancy-associated VTE and explicitly identifies compression Doppler ultrasound as the initial test for suspected DVT.
mock-exam-1,Exam 1,Mock Exams,4,4,A pregnant woman at 7 weeks gestation presents with heavy vaginal bleeding and crampy pains. Speculum examination reveals a dilated cervical os and ultrasound scan shows a gestational sac low in the uterus. What is the most likely diagnosis?,C,source,8,1,8,Bleeding in early pregnancy,,,,,high,"Heavy early-pregnancy bleeding, cramps, an open cervical os, and retained intrauterine pregnancy are the lecture's pattern for inevitable miscarriage."
mock-exam-1,Exam 1,Mock Exams,5,5,"Regarding acute fatty liver of pregnancy, which of the following statements is incorrect?",D,source,16,1,16,Medical Diseases & Pregnancy 3,,,,,high,"The liver-disorders lecture covers AFLP, including rapid severe disease, DIC, and hypoglycaemia rather than elevated glucose."
mock-exam-1,Exam 1,Mock Exams,6,6,The larche refers to which of the following?,D,source,4,1,3,Sexual development & Puberty,,,,,high,The puberty lecture defines thelarche as breast-bud development and the usual first visible sign of female puberty.
mock-exam-1,Exam 1,Mock Exams,7,7,What is the oestradiol concentration and duration needed to initiate the luteinizing hormone surge?,B,source,2,1,1,The menstrual cycle & reproductive endocrinology,,,,,high,The lecture gives the estradiol threshold for positive feedback and the LH surge as greater than 200 pg/mL sustained for about 50 hours.
mock-exam-1,Exam 1,Mock Exams,8,8,What is the primary risk associated with smoking during pregnancy?,A,source,25,2,8,Disorders of fetal growth,3,1,4,Preconceptional counselling and antenatal care,medium,Fetal growth directly links maternal smoking to IUGR; antenatal care is only a scope-level alternate because it lacks direct smoking content.
mock-exam-1,Exam 1,Mock Exams,9,9,When is the oral glucose tolerance test (OGTT) for gestational diabetes typically performed?,A,source,15,1,15,Medical Diseases & Pregnancy 2,3,1,4,Preconceptional counselling and antenatal care,high,The diabetes-in-pregnancy lecture explicitly gives 24–28 weeks as the standard gestational-diabetes OGTT screening window.
mock-exam-1,Exam 1,Mock Exams,10,10,Which of the following best defines hyperemesis gravidarum?,C,source,11,1,11,Hyperemesis gravidarum,,,,,high,"The lecture defines hyperemesis gravidarum by protracted severe vomiting with greater than 5% prepregnancy weight loss, dehydration, and electrolyte disturbance."
mock-exam-1,Exam 1,Mock Exams,11,11,Which of the following is NOT included in PALM-COEIN classification of abnormal uterine bleeding?,D,source,12,1,12,Abnormal uterine bleeding,,,,,high,The AUB lecture lists every PALM-COEIN component and explicitly states that pregnancy is excluded from the classification.
mock-exam-1,Exam 1,Mock Exams,12,12,Which of the following is the most common cause of primary amenorrhea with hypergonadotropic hypogonadism?,C,source,6,1,6,Amenorrhea–dysmenorrhea–PMS,4,1,3,Sexual development & Puberty,high,The amenorrhea lecture places Turner syndrome among ovarian causes of primary amenorrhea with high FSH/LH and low estrogen.
mock-exam-1,Exam 1,Mock Exams,13,13,Which of the following is the strongest risk factor for placenta accreta spectrum?,D,source,9,1,9,Antepartum hemorrhage,1,1,2,"Fetus, placenta, membranes and amniotic fluid",high,"The APH lecture covers placenta accreta spectrum and identifies prior cesarean delivery, especially with placenta previa, as the key risk pattern."
mock-exam-1,Exam 1,Mock Exams,14,14,Which of the following maternal factors carry a high risk of developing preeclampsia?,A,source,13,1,13,Hypertension in pregnancy,,,,,high,The hypertension lecture classifies previous severe or early-onset preeclampsia as a major high-risk factor; the other listed choices are moderate risks.
mock-exam-1,Exam 1,Mock Exams,15,15,Which of the following medications is routinely recommended in multiple pregnancy to reduce maternal and fetal complications?,C,source,10,1,10,Multifetal gestation,13,1,13,Hypertension in pregnancy,high,Multifetal gestation lists aspirin for twins; hypertension in pregnancy supplies the explicit start-from-12-weeks timing.
mock-exam-1,Exam 1,Mock Exams,16,16,Which part of the decidua forms the maternal portion of the placenta?,D,source,1,1,2,"Fetus, placenta, membranes and amniotic fluid",,,,,high,"The placental-development lecture explicitly states that decidua basalis, beneath the implanted embryo, forms the maternal placenta."
mock-exam-2,Exam 2,Mock Exams,1,1,A 28 year old primigravida at 39 weeks gestation presented to the labour ward with irregular uterine contractions. Examination revealed a fetus in transverse lie. What is the most appropriate management?,B,source,30,2,13,Fetal malposition & malpresentations,42,3,5,Cesarean section,medium,"Transverse lie belongs to malpresentation, but the lecture offers ECV first when suitable and reserves cesarean for failed, declined, or unsuitable ECV."
mock-exam-2,Exam 2,Mock Exams,2,2,A 50 year old woman complained of urinary leakage while coughing and sneezing associated with urinary urgency and frequency. What is the most likely diagnosis?,C,source,33,2,16,Urinary incontinence,,,,,high,"Concurrent leakage with cough/sneeze and urgency/frequency combines stress and urge symptoms, matching the lecture's definition of mixed incontinence."
mock-exam-2,Exam 2,Mock Exams,3,3,"A 59 year old female presents with attacks of heavy and prolonged vaginal bleeding since 9 months. On ultrasound examination, there were multiple uterine myomas, the largest about 12 cm in diameter. What is the best line of treatment?",B,source,21,2,4,Benign lesions of uterus & Cervix,,,,,high,"The fibroid lecture identifies hysterectomy as definitive treatment for an older, family-complete patient with large symptomatic or red-flag myomas."
mock-exam-2,Exam 2,Mock Exams,4,4,"Regarding ABO incompatibility, which of the following statements is true?",A,source,20,2,3,RH isoimmunization,,,,,high,The alloimmunization lecture directly compares ABO disease with Rh disease and states that anti-A/anti-B antibodies are predominantly IgM.
mock-exam-2,Exam 2,Mock Exams,5,5,Subgaleal hemorrhage in a newborn is most commonly associated with which of the following?,B,source,35,2,17,Operative vaginal delivery (case-based),,,,,high,The operative-delivery lecture lists subgaleal hemorrhage as a classic neonatal complication of vacuum extraction rather than forceps.
mock-exam-2,Exam 2,Mock Exams,6,6,The diagnosis of endometriosis is confirmed by which of the following?,A,source,29,2,12,Endometriosis and adenomyosis,,,,,high,The endometriosis lecture describes definitive diagnosis by laparoscopic visualization with biopsy; histopathology provides confirmation among the choices.
mock-exam-2,Exam 2,Mock Exams,7,7,The weakness of which ligament is most directly associated with uterine prolapse?,D,source,32,2,15,Pelvic organ prolapse,,,,,high,The prolapse lecture assigns apical support of the uterus and vaginal vault to the uterosacral and cardinal/transverse cervical ligaments.
mock-exam-2,Exam 2,Mock Exams,8,8,What are the correct landmarks for measuring the fetal head circumference (HC) by ultrasound?,D,source,3,1,4,Preconceptional counselling and antenatal care,26,2,9,Role of Ultrasound in obstetric,high,Antenatal care states the HC plane and landmarks; obstetric ultrasound covers HC biometry but not the landmark set.
mock-exam-2,Exam 2,Mock Exams,9,9,What is the most effective strategy to reduce the risk of neonatal group B streptococcal sepsis (GBS)?,C,source,18,2,1,Infections & vaccinations in pregnancy,,,,,high,The pregnancy-infections lecture identifies intrapartum IV penicillin prophylaxis as the key intervention reducing early neonatal GBS sepsis.
mock-exam-2,Exam 2,Mock Exams,10,10,What is the plane of least pelvic dimensions?,C,source,22,2,5,Anatomy of the pelvis & mechanism of normal labor,,,,,high,The pelvic-anatomy lecture defines the plane of least dimensions as the smallest midpelvic plane at the ischial spines and zero station.
mock-exam-2,Exam 2,Mock Exams,11,11,Which of the following best describes the alert line on a Partogram ?,C,source,24,2,7,Management of normal labour,,,,,high,The normal-labour lecture teaches that the partogram alert line follows expected cervical dilatation at 1 cm per hour.
mock-exam-2,Exam 2,Mock Exams,12,12,Which of the following is NOT applicable to ovarian follicular cysts?,C,source,28,2,11,Benign diseases of the ovary,,,,,high,The benign-ovary lecture describes follicular cysts as incidental anechoic lesions from failed atresia that usually resolve in 4–8 weeks without surgery.
mock-exam-2,Exam 2,Mock Exams,13,13,Which of the following is NOT typical of candidiasis?,B,source,23,2,6,Infections of the genital tract,,,,,high,"The genital-infection lecture contrasts odorless, curdy, pruritic candidiasis with the fishy odor characteristic of bacterial vaginosis."
mock-exam-2,Exam 2,Mock Exams,14,14,Which of the following is the most reassuring sign on follow up of a fetus with intrauterine growth restriction (IUGR)?,B,source,25,2,8,Disorders of fetal growth,26,2,9,Role of Ultrasound in obstetric,high,The fetal-growth lecture uses umbilical-artery Doppler for IUGR surveillance and states that normal end-diastolic flow is reassuring.
mock-exam-2,Exam 2,Mock Exams,15,15,Which of the following statements best describes menopause ?,D,source,19,2,2,Menopause,,,,,high,"The menopause lecture gives elevated FSH above 30 IU/L with low estradiol as a biochemical clue, while defining menopause clinically after 12 months."
mock-exam-2,Exam 2,Mock Exams,16,16,Which of the following statements is true regarding the incidence of endometrial cancer?,A,source,31,2,14,Endometrial hyperplasia and endometrial cancer,,,,,high,The endometrial-cancer lecture links incidence to unopposed estrogen and lists obesity and nulliparity as major risk factors.
mock-exam-2,Exam 2,Mock Exams,17,17,Which of the following therapies is commonly used to help women with vaginismus?,B,source,27,2,10,Psychosocial problems & women’s health,,,,,high,The psychosocial women's-health lecture covers vaginismus and recommends pelvic-floor therapy with education and relaxation techniques.
